customer_id,name,gender,date_of_birth,age,marital_status,education_level,occupation,income,region,join_date,email,phone,score_id,score,date_recorded,risk_level,total_loans,defaults,paid_loans,approved_loans,total_balance,account_id,average_transaction,transaction_count,total_amount,min_transaction,max_transaction,transaction_std_dev,has_savings,has_credit,has_loan_account,has_current,kmeans_cluster,hc_cluster,dbscan_cluster,segment_label
163,Khin Win,Female,1956-07-26,69,Single,Middle School,Farmer,1983738.71,Bago,2020-11-18,khin.win@gmail.com,959233598473,450,787,2022-11-23,Low,0,0,0,0,26159294.9,240,1500377.3642857145,7,10502641.55,18961.08,4677306.59,1712276.8765800155,0,1,1,0,4,4,0,Infrequent Users
163,Khin Win,Female,1956-07-26,69,Single,Middle School,Farmer,1983738.71,Bago,2020-11-18,khin.win@gmail.com,959233598473,451,809,2021-09-21,Low,0,0,0,0,26159294.9,239,2222059.639090909,11,24442656.03,151649.21,4978827.32,1794088.564466947,0,1,1,0,4,4,0,Infrequent Users
163,Khin Win,Female,1956-07-26,69,Single,Middle School,Farmer,1983738.71,Bago,2020-11-18,khin.win@gmail.com,959233598473,451,809,2021-09-21,Low,0,0,0,0,26159294.9,240,1500377.3642857145,7,10502641.55,18961.08,4677306.59,1712276.8765800155,0,1,1,0,4,4,0,Infrequent Users
164,May Htun,Other,1947-12-12,78,Married,High School,Farmer,895765.16,Monywa,2025-01-01,may.htun@gmail.com,959765049812,452,779,2025-02-28,Low,0,0,0,0,90172064.27000001,241,2864176.1088888887,27,77332754.94,439727.96,4857857.8,1488927.470354039,0,1,0,1,4,3,0,Infrequent Users
164,May Htun,Other,1947-12-12,78,Married,High School,Farmer,895765.16,Monywa,2025-01-01,may.htun@gmail.com,959765049812,452,779,2025-02-28,Low,0,0,0,0,90172064.27000001,242,2283758.34,20,45675166.8,43756.02,4980397.4,1158770.9648362992,0,1,0,1,4,3,0,Infrequent Users
164,May Htun,Other,1947-12-12,78,Married,High School,Farmer,895765.16,Monywa,2025-01-01,may.htun@gmail.com,959765049812,452,779,2025-02-28,Low,0,0,0,0,90172064.27000001,243,1987168.138888889,18,35769026.5,149288.95,4782802.87,1365502.0721621013,0,1,0,1,4,3,0,Infrequent Users
164,May Htun,Other,1947-12-12,78,Married,High School,Farmer,895765.16,Monywa,2025-01-01,may.htun@gmail.com,959765049812,453,843,2025-03-20,Low,0,0,0,0,90172064.27000001,241,2864176.1088888887,27,77332754.94,439727.96,4857857.8,1488927.470354039,0,1,0,1,4,3,0,Infrequent Users
164,May Htun,Other,1947-12-12,78,Married,High School,Farmer,895765.16,Monywa,2025-01-01,may.htun@gmail.com,959765049812,453,843,2025-03-20,Low,0,0,0,0,90172064.27000001,242,2283758.34,20,45675166.8,43756.02,4980397.4,1158770.9648362992,0,1,0,1,4,3,0,Infrequent Users
164,May Htun,Other,1947-12-12,78,Married,High School,Farmer,895765.16,Monywa,2025-01-01,may.htun@gmail.com,959765049812,453,843,2025-03-20,Low,0,0,0,0,90172064.27000001,243,1987168.138888889,18,35769026.5,149288.95,4782802.87,1365502.0721621013,0,1,0,1,4,3,0,Infrequent Users
165,Hla Win,Other,2006-06-16,19,Widowed,Diploma,Engineer,2712218.4,Mandalay,2022-02-04,hla.win@gmail.com,959253082394,454,654,2023-03-02,Medium,0,0,0,0,27381389.61,245,2585823.9648275864,29,74988894.98,13219.85,4880224.94,1601217.3649611776,0,0,1,0,1,4,43,Affluent Savers
165,Hla Win,Other,2006-06-16,19,Widowed,Diploma,Engineer,2712218.4,Mandalay,2022-02-04,hla.win@gmail.com,959253082394,455,647,2024-07-20,Medium,0,0,0,0,27381389.61,245,2585823.9648275864,29,74988894.98,13219.85,4880224.94,1601217.3649611776,0,0,1,0,1,4,43,Affluent Savers
165,Hla Win,Other,2006-06-16,19,Widowed,Diploma,Engineer,2712218.4,Mandalay,2022-02-04,hla.win@gmail.com,959253082394,456,657,2023-03-17,Medium,0,0,0,0,27381389.61,245,2585823.9648275864,29,74988894.98,13219.85,4880224.94,1601217.3649611776,0,0,1,0,1,4,43,Affluent Savers
165,Hla Win,Other,2006-06-16,19,Widowed,Diploma,Engineer,2712218.4,Mandalay,2022-02-04,hla.win@gmail.com,959253082394,457,628,2025-02-25,Medium,0,0,0,0,27381389.61,245,2585823.9648275864,29,74988894.98,13219.85,4880224.94,1601217.3649611776,0,0,1,0,1,4,43,Affluent Savers
165,Hla Win,Other,2006-06-16,19,Widowed,Diploma,Engineer,2712218.4,Mandalay,2022-02-04,hla.win@gmail.com,959253082394,458,634,2022-04-06,Medium,0,0,0,0,27381389.61,245,2585823.9648275864,29,74988894.98,13219.85,4880224.94,1601217.3649611776,0,0,1,0,1,4,43,Affluent Savers
166,Thet Kyaw,Female,1982-11-03,43,Single,Master,Bank Employee,2750820.71,Myitkyina,2024-12-14,thet.kyaw@gmail.com,959526596702,459,636,2025-03-12,Medium,0,0,0,0,65899943.49,247,2329237.7247368423,19,44255516.77,372279.31,4430696.51,1060356.0294245367,1,1,0,0,4,3,0,Infrequent Users
167,Su Htun,Other,2005-10-14,20,Widowed,PhD,Doctor,2303486.01,Mandalay,2015-08-15,su.htun@gmail.com,959586799962,460,780,2018-11-19,Low,0,0,0,0,110879547.05,248,2369811.8825,16,37916990.12,60091.41,4872253.35,1440918.1192297777,0,0,1,1,1,2,0,Affluent Savers
167,Su Htun,Other,2005-10-14,20,Widowed,PhD,Doctor,2303486.01,Mandalay,2015-08-15,su.htun@gmail.com,959586799962,460,780,2018-11-19,Low,0,0,0,0,110879547.05,249,3145823.3320000004,15,47187349.98,417819.65,4780056.92,1491195.033561021,0,0,1,1,1,2,0,Affluent Savers
167,Su Htun,Other,2005-10-14,20,Widowed,PhD,Doctor,2303486.01,Mandalay,2015-08-15,su.htun@gmail.com,959586799962,460,780,2018-11-19,Low,0,0,0,0,110879547.05,250,2414755.9742857143,21,50709875.46,25594.41,4870097.38,1483838.9553112397,0,0,1,1,1,2,0,Affluent Savers
168,Phyu Win,Female,1984-01-16,41,Single,High School,Construction Worker,997168.98,Naypyidaw,2021-10-09,phyu.win@gmail.com,959417348727,461,815,2024-02-23,Low,0,0,0,0,45013218.44,252,3065395.5307142856,14,42915537.43,1178765.17,4965760.83,1412006.4018271756,0,0,1,0,1,4,0,Affluent Savers
169,Nu Myint,Female,1945-04-20,80,Divorced,Diploma,Construction Worker,2793617.14,Myitkyina,2020-02-13,nu.myint@gmail.com,959813617249,462,586,2025-01-10,High,1,0,0,0,80203761.13,253,2523795.023125,16,40380720.37,176580.95,4650531.43,1668831.8766295451,0,1,1,0,4,3,44,Infrequent Users
169,Nu Myint,Female,1945-04-20,80,Divorced,Diploma,Construction Worker,2793617.14,Myitkyina,2020-02-13,nu.myint@gmail.com,959813617249,462,586,2025-01-10,High,1,0,0,0,80203761.13,254,2695917.5972,25,67397939.93,280617.41,4770245.04,1495829.9709228594,0,1,1,0,4,3,44,Infrequent Users
169,Nu Myint,Female,1945-04-20,80,Divorced,Diploma,Construction Worker,2793617.14,Myitkyina,2020-02-13,nu.myint@gmail.com,959813617249,463,575,2021-03-30,High,1,0,0,0,80203761.13,253,2523795.023125,16,40380720.37,176580.95,4650531.43,1668831.8766295451,0,1,1,0,4,3,44,Infrequent Users
169,Nu Myint,Female,1945-04-20,80,Divorced,Diploma,Construction Worker,2793617.14,Myitkyina,2020-02-13,nu.myint@gmail.com,959813617249,463,575,2021-03-30,High,1,0,0,0,80203761.13,254,2695917.5972,25,67397939.93,280617.41,4770245.04,1495829.9709228594,0,1,1,0,4,3,44,Infrequent Users
169,Nu Myint,Female,1945-04-20,80,Divorced,Diploma,Construction Worker,2793617.14,Myitkyina,2020-02-13,nu.myint@gmail.com,959813617249,464,589,2023-11-04,High,1,0,0,0,80203761.13,253,2523795.023125,16,40380720.37,176580.95,4650531.43,1668831.8766295451,0,1,1,0,4,3,44,Infrequent Users
169,Nu Myint,Female,1945-04-20,80,Divorced,Diploma,Construction Worker,2793617.14,Myitkyina,2020-02-13,nu.myint@gmail.com,959813617249,464,589,2023-11-04,High,1,0,0,0,80203761.13,254,2695917.5972,25,67397939.93,280617.41,4770245.04,1495829.9709228594,0,1,1,0,4,3,44,Infrequent Users
170,Nu Moe,Other,1995-05-22,30,Single,PhD,Tour Guide,837746.14,Pathein,2021-04-14,nu.moe@gmail.com,959366872076,465,381,2025-03-21,High,0,0,0,0,28604019.73,255,2469329.998,20,49386599.96,267651.86,4297413.7,1072068.7266107704,0,0,0,1,1,2,0,Affluent Savers
171,Nilar Moe,Other,1965-12-15,60,Widowed,Middle School,Doctor,1892978.61,Myitkyina,2022-01-18,nilar.moe@gmail.com,959476322418,466,850,2024-02-23,Low,0,0,0,0,6197842.75,256,2195414.9058333333,12,26344978.87,129577.47,4455270.48,1592174.7237564318,0,1,0,0,4,3,0,Infrequent Users
172,Yin Win,Female,1959-01-25,66,Divorced,Diploma,Engineer,3426006.96,Taunggyi,2016-07-28,yin.win@gmail.com,959447507484,467,586,2018-11-29,High,1,0,0,0,57974504.51,257,2621687.817619048,21,55055444.17,49025.02,4755406.02,1405653.9913644851,1,0,1,0,2,2,0,Young Borrowers
172,Yin Win,Female,1959-01-25,66,Divorced,Diploma,Engineer,3426006.96,Taunggyi,2016-07-28,yin.win@gmail.com,959447507484,467,586,2018-11-29,High,1,0,0,0,57974504.51,259,1815744.833157895,19,34499151.83,57714.58,4795545.86,1809628.159902664,1,0,1,0,2,2,0,Young Borrowers
172,Yin Win,Female,1959-01-25,66,Divorced,Diploma,Engineer,3426006.96,Taunggyi,2016-07-28,yin.win@gmail.com,959447507484,468,505,2016-07-31,High,1,0,0,0,57974504.51,257,2621687.817619048,21,55055444.17,49025.02,4755406.02,1405653.9913644851,1,0,1,0,2,2,0,Young Borrowers
172,Yin Win,Female,1959-01-25,66,Divorced,Diploma,Engineer,3426006.96,Taunggyi,2016-07-28,yin.win@gmail.com,959447507484,468,505,2016-07-31,High,1,0,0,0,57974504.51,259,1815744.833157895,19,34499151.83,57714.58,4795545.86,1809628.159902664,1,0,1,0,2,2,0,Young Borrowers
172,Yin Win,Female,1959-01-25,66,Divorced,Diploma,Engineer,3426006.96,Taunggyi,2016-07-28,yin.win@gmail.com,959447507484,469,534,2017-05-27,High,1,0,0,0,57974504.51,257,2621687.817619048,21,55055444.17,49025.02,4755406.02,1405653.9913644851,1,0,1,0,2,2,0,Young Borrowers
172,Yin Win,Female,1959-01-25,66,Divorced,Diploma,Engineer,3426006.96,Taunggyi,2016-07-28,yin.win@gmail.com,959447507484,469,534,2017-05-27,High,1,0,0,0,57974504.51,259,1815744.833157895,19,34499151.83,57714.58,4795545.86,1809628.159902664,1,0,1,0,2,2,0,Young Borrowers
172,Yin Win,Female,1959-01-25,66,Divorced,Diploma,Engineer,3426006.96,Taunggyi,2016-07-28,yin.win@gmail.com,959447507484,470,585,2023-10-27,High,1,0,0,0,57974504.51,257,2621687.817619048,21,55055444.17,49025.02,4755406.02,1405653.9913644851,1,0,1,0,2,2,0,Young Borrowers
172,Yin Win,Female,1959-01-25,66,Divorced,Diploma,Engineer,3426006.96,Taunggyi,2016-07-28,yin.win@gmail.com,959447507484,470,585,2023-10-27,High,1,0,0,0,57974504.51,259,1815744.833157895,19,34499151.83,57714.58,4795545.86,1809628.159902664,1,0,1,0,2,2,0,Young Borrowers
173,Win Win,Male,1996-02-09,29,Single,PhD,Teacher,738181.48,Mandalay,2022-10-04,win.win@gmail.com,959134154252,471,452,2024-05-23,High,1,0,0,0,13755376.77,NA,0,NA,NA,NA,NA,NA,0,0,0,1,3,1,0,Frequent Spenders
174,May Oo,Other,1949-09-24,76,Single,Bachelor,Fisherman,2939911.89,Mandalay,2024-06-05,may.oo@gmail.com,959460732696,472,398,2024-09-06,High,0,0,0,0,64224419.21,261,2630215.1948,25,65755379.87,492226.34,4819312.49,1424422.1454436202,0,1,1,1,4,4,45,Infrequent Users
174,May Oo,Other,1949-09-24,76,Single,Bachelor,Fisherman,2939911.89,Mandalay,2024-06-05,may.oo@gmail.com,959460732696,472,398,2024-09-06,High,0,0,0,0,64224419.21,262,2019902.1821052632,19,38378141.46,144282.4,4548924.73,1472314.0610398818,0,1,1,1,4,4,0,Infrequent Users
174,May Oo,Other,1949-09-24,76,Single,Bachelor,Fisherman,2939911.89,Mandalay,2024-06-05,may.oo@gmail.com,959460732696,472,398,2024-09-06,High,0,0,0,0,64224419.21,263,2462078.016818182,22,54165716.370000005,39754.3,4639834.82,1615388.7695193046,0,1,1,1,4,4,45,Infrequent Users
174,May Oo,Other,1949-09-24,76,Single,Bachelor,Fisherman,2939911.89,Mandalay,2024-06-05,may.oo@gmail.com,959460732696,473,452,2024-12-20,High,0,0,0,0,64224419.21,261,2630215.1948,25,65755379.87,492226.34,4819312.49,1424422.1454436202,0,1,1,1,4,4,45,Infrequent Users
174,May Oo,Other,1949-09-24,76,Single,Bachelor,Fisherman,2939911.89,Mandalay,2024-06-05,may.oo@gmail.com,959460732696,473,452,2024-12-20,High,0,0,0,0,64224419.21,262,2019902.1821052632,19,38378141.46,144282.4,4548924.73,1472314.0610398818,0,1,1,1,4,4,0,Infrequent Users
174,May Oo,Other,1949-09-24,76,Single,Bachelor,Fisherman,2939911.89,Mandalay,2024-06-05,may.oo@gmail.com,959460732696,473,452,2024-12-20,High,0,0,0,0,64224419.21,263,2462078.016818182,22,54165716.370000005,39754.3,4639834.82,1615388.7695193046,0,1,1,1,4,4,45,Infrequent Users
174,May Oo,Other,1949-09-24,76,Single,Bachelor,Fisherman,2939911.89,Mandalay,2024-06-05,may.oo@gmail.com,959460732696,474,412,2024-12-23,High,0,0,0,0,64224419.21,261,2630215.1948,25,65755379.87,492226.34,4819312.49,1424422.1454436202,0,1,1,1,4,4,45,Infrequent Users
174,May Oo,Other,1949-09-24,76,Single,Bachelor,Fisherman,2939911.89,Mandalay,2024-06-05,may.oo@gmail.com,959460732696,474,412,2024-12-23,High,0,0,0,0,64224419.21,262,2019902.1821052632,19,38378141.46,144282.4,4548924.73,1472314.0610398818,0,1,1,1,4,4,0,Infrequent Users
174,May Oo,Other,1949-09-24,76,Single,Bachelor,Fisherman,2939911.89,Mandalay,2024-06-05,may.oo@gmail.com,959460732696,474,412,2024-12-23,High,0,0,0,0,64224419.21,263,2462078.016818182,22,54165716.370000005,39754.3,4639834.82,1615388.7695193046,0,1,1,1,4,4,45,Infrequent Users
174,May Oo,Other,1949-09-24,76,Single,Bachelor,Fisherman,2939911.89,Mandalay,2024-06-05,may.oo@gmail.com,959460732696,475,407,2024-08-22,High,0,0,0,0,64224419.21,261,2630215.1948,25,65755379.87,492226.34,4819312.49,1424422.1454436202,0,1,1,1,4,4,45,Infrequent Users
174,May Oo,Other,1949-09-24,76,Single,Bachelor,Fisherman,2939911.89,Mandalay,2024-06-05,may.oo@gmail.com,959460732696,475,407,2024-08-22,High,0,0,0,0,64224419.21,262,2019902.1821052632,19,38378141.46,144282.4,4548924.73,1472314.0610398818,0,1,1,1,4,4,0,Infrequent Users
174,May Oo,Other,1949-09-24,76,Single,Bachelor,Fisherman,2939911.89,Mandalay,2024-06-05,may.oo@gmail.com,959460732696,475,407,2024-08-22,High,0,0,0,0,64224419.21,263,2462078.016818182,22,54165716.370000005,39754.3,4639834.82,1615388.7695193046,0,1,1,1,4,4,45,Infrequent Users
175,May Moe,Female,1995-07-28,30,Single,High School,Construction Worker,1768509.83,Mandalay,2019-08-13,may.moe@gmail.com,959652940908,476,591,2024-06-03,High,1,0,0,0,9033595.21,264,3204605.639090909,11,35250662.03,242340.81,4839215.63,1633297.4118143118,1,0,0,0,2,2,0,Young Borrowers
175,May Moe,Female,1995-07-28,30,Single,High School,Construction Worker,1768509.83,Mandalay,2019-08-13,may.moe@gmail.com,959652940908,477,636,2024-12-17,Medium,1,0,0,0,9033595.21,264,3204605.639090909,11,35250662.03,242340.81,4839215.63,1633297.4118143118,1,0,0,0,2,2,0,Young Borrowers
176,Thet Kyaw,Other,1977-12-24,48,Married,Master,Driver,1353950.88,Mandalay,2015-08-02,thet.kyaw@gmail.com,959404212671,478,733,2016-10-06,Low,0,0,0,0,74007075.38,266,2675961.6354166665,24,64223079.25,24654.59,4958485.32,1294464.8923205028,1,1,0,1,4,2,0,Infrequent Users
176,Thet Kyaw,Other,1977-12-24,48,Married,Master,Driver,1353950.88,Mandalay,2015-08-02,thet.kyaw@gmail.com,959404212671,478,733,2016-10-06,Low,0,0,0,0,74007075.38,267,2009266.46625,16,32148263.46,35521.19,4765198.71,1604900.5236209282,1,1,0,1,4,2,0,Infrequent Users
176,Thet Kyaw,Other,1977-12-24,48,Married,Master,Driver,1353950.88,Mandalay,2015-08-02,thet.kyaw@gmail.com,959404212671,479,777,2021-12-03,Low,0,0,0,0,74007075.38,266,2675961.6354166665,24,64223079.25,24654.59,4958485.32,1294464.8923205028,1,1,0,1,4,2,0,Infrequent Users
176,Thet Kyaw,Other,1977-12-24,48,Married,Master,Driver,1353950.88,Mandalay,2015-08-02,thet.kyaw@gmail.com,959404212671,479,777,2021-12-03,Low,0,0,0,0,74007075.38,267,2009266.46625,16,32148263.46,35521.19,4765198.71,1604900.5236209282,1,1,0,1,4,2,0,Infrequent Users
176,Thet Kyaw,Other,1977-12-24,48,Married,Master,Driver,1353950.88,Mandalay,2015-08-02,thet.kyaw@gmail.com,959404212671,480,766,2016-02-16,Low,0,0,0,0,74007075.38,266,2675961.6354166665,24,64223079.25,24654.59,4958485.32,1294464.8923205028,1,1,0,1,4,2,0,Infrequent Users
176,Thet Kyaw,Other,1977-12-24,48,Married,Master,Driver,1353950.88,Mandalay,2015-08-02,thet.kyaw@gmail.com,959404212671,480,766,2016-02-16,Low,0,0,0,0,74007075.38,267,2009266.46625,16,32148263.46,35521.19,4765198.71,1604900.5236209282,1,1,0,1,4,2,0,Infrequent Users
177,Thet Zaw,Female,2001-11-30,24,Single,PhD,Merchant,2998270.02,Monywa,2016-07-10,thet.zaw@gmail.com,959564925106,481,546,2021-01-16,High,0,0,0,0,95665270.24,268,2486015.1753333337,15,37290227.63,56691.61,4747438.3,1287870.4481279969,1,0,0,1,2,2,0,Young Borrowers
177,Thet Zaw,Female,2001-11-30,24,Single,PhD,Merchant,2998270.02,Monywa,2016-07-10,thet.zaw@gmail.com,959564925106,481,546,2021-01-16,High,0,0,0,0,95665270.24,269,2098021.48375,24,50352515.61,115263.43,4819796.01,1288344.6974915578,1,0,0,1,2,2,0,Young Borrowers
177,Thet Zaw,Female,2001-11-30,24,Single,PhD,Merchant,2998270.02,Monywa,2016-07-10,thet.zaw@gmail.com,959564925106,482,547,2019-11-18,High,0,0,0,0,95665270.24,268,2486015.1753333337,15,37290227.63,56691.61,4747438.3,1287870.4481279969,1,0,0,1,2,2,0,Young Borrowers
177,Thet Zaw,Female,2001-11-30,24,Single,PhD,Merchant,2998270.02,Monywa,2016-07-10,thet.zaw@gmail.com,959564925106,482,547,2019-11-18,High,0,0,0,0,95665270.24,269,2098021.48375,24,50352515.61,115263.43,4819796.01,1288344.6974915578,1,0,0,1,2,2,0,Young Borrowers
177,Thet Zaw,Female,2001-11-30,24,Single,PhD,Merchant,2998270.02,Monywa,2016-07-10,thet.zaw@gmail.com,959564925106,483,550,2018-09-29,High,0,0,0,0,95665270.24,268,2486015.1753333337,15,37290227.63,56691.61,4747438.3,1287870.4481279969,1,0,0,1,2,2,0,Young Borrowers
177,Thet Zaw,Female,2001-11-30,24,Single,PhD,Merchant,2998270.02,Monywa,2016-07-10,thet.zaw@gmail.com,959564925106,483,550,2018-09-29,High,0,0,0,0,95665270.24,269,2098021.48375,24,50352515.61,115263.43,4819796.01,1288344.6974915578,1,0,0,1,2,2,0,Young Borrowers
177,Thet Zaw,Female,2001-11-30,24,Single,PhD,Merchant,2998270.02,Monywa,2016-07-10,thet.zaw@gmail.com,959564925106,484,558,2020-01-21,High,0,0,0,0,95665270.24,268,2486015.1753333337,15,37290227.63,56691.61,4747438.3,1287870.4481279969,1,0,0,1,2,2,0,Young Borrowers
177,Thet Zaw,Female,2001-11-30,24,Single,PhD,Merchant,2998270.02,Monywa,2016-07-10,thet.zaw@gmail.com,959564925106,484,558,2020-01-21,High,0,0,0,0,95665270.24,269,2098021.48375,24,50352515.61,115263.43,4819796.01,1288344.6974915578,1,0,0,1,2,2,0,Young Borrowers
178,Nu Myint,Other,1965-02-19,60,Single,Bachelor,Bank Employee,4198465.71,Mawlamyine,2021-08-20,nu.myint@gmail.com,959964344345,485,471,2022-05-20,High,0,0,0,0,2934504.09,270,2556844.154375,16,40909506.47,453763.9,4880837.12,1085886.3001668963,0,0,0,1,1,2,0,Affluent Savers
178,Nu Myint,Other,1965-02-19,60,Single,Bachelor,Bank Employee,4198465.71,Mawlamyine,2021-08-20,nu.myint@gmail.com,959964344345,486,448,2021-08-28,High,0,0,0,0,2934504.09,270,2556844.154375,16,40909506.47,453763.9,4880837.12,1085886.3001668963,0,0,0,1,1,2,0,Affluent Savers
178,Nu Myint,Other,1965-02-19,60,Single,Bachelor,Bank Employee,4198465.71,Mawlamyine,2021-08-20,nu.myint@gmail.com,959964344345,487,427,2021-09-08,High,0,0,0,0,2934504.09,270,2556844.154375,16,40909506.47,453763.9,4880837.12,1085886.3001668963,0,0,0,1,1,2,0,Affluent Savers
179,Htun Aung,Male,1976-02-17,49,Divorced,High School,Engineer,328697.21,Naypyidaw,2015-04-25,htun.aung@gmail.com,959337562690,488,430,2020-04-19,High,1,0,0,0,66199814.86,271,2676927.060625,16,42830832.97,212983.38,4925079.79,1394829.8456140792,1,1,1,0,4,3,0,Infrequent Users
179,Htun Aung,Male,1976-02-17,49,Divorced,High School,Engineer,328697.21,Naypyidaw,2015-04-25,htun.aung@gmail.com,959337562690,488,430,2020-04-19,High,1,0,0,0,66199814.86,272,2101532.7952631577,19,39929123.11,58797.01,4815579.2,1456082.199680803,1,1,1,0,4,3,0,Infrequent Users
179,Htun Aung,Male,1976-02-17,49,Divorced,High School,Engineer,328697.21,Naypyidaw,2015-04-25,htun.aung@gmail.com,959337562690,488,430,2020-04-19,High,1,0,0,0,66199814.86,273,2961264.994,20,59225299.88,298778.53,4983207.99,1384916.708509748,1,1,1,0,4,3,0,Infrequent Users
180,Yin Win,Other,1974-03-09,51,Married,Master,Bank Employee,4867508.5,Mandalay,2017-04-25,yin.win@gmail.com,959511400307,489,601,2023-09-02,Medium,1,0,0,0,51093658.510000005,274,1984674.500769231,13,25800768.51,150155.74,4572848.25,1408570.6737611212,0,0,1,1,1,2,0,Affluent Savers
180,Yin Win,Other,1974-03-09,51,Married,Master,Bank Employee,4867508.5,Mandalay,2017-04-25,yin.win@gmail.com,959511400307,490,612,2025-01-18,Medium,1,0,0,0,51093658.510000005,274,1984674.500769231,13,25800768.51,150155.74,4572848.25,1408570.6737611212,0,0,1,1,1,2,0,Affluent Savers
180,Yin Win,Other,1974-03-09,51,Married,Master,Bank Employee,4867508.5,Mandalay,2017-04-25,yin.win@gmail.com,959511400307,491,630,2020-08-05,Medium,1,0,0,0,51093658.510000005,274,1984674.500769231,13,25800768.51,150155.74,4572848.25,1408570.6737611212,0,0,1,1,1,2,0,Affluent Savers
180,Yin Win,Other,1974-03-09,51,Married,Master,Bank Employee,4867508.5,Mandalay,2017-04-25,yin.win@gmail.com,959511400307,492,588,2023-04-17,High,1,0,0,0,51093658.510000005,274,1984674.500769231,13,25800768.51,150155.74,4572848.25,1408570.6737611212,0,0,1,1,1,2,0,Affluent Savers
181,Thet Kyaw,Other,1958-03-04,67,Widowed,Diploma,Driver,1902211.11,Taunggyi,2020-04-13,thet.kyaw@gmail.com,959446428596,493,737,2021-04-03,Low,0,0,0,0,20359752.41,276,2470265.6372,25,61756640.93,605677.53,4946153.25,1485216.204908591,0,1,0,0,4,3,46,Infrequent Users
181,Thet Kyaw,Other,1958-03-04,67,Widowed,Diploma,Driver,1902211.11,Taunggyi,2020-04-13,thet.kyaw@gmail.com,959446428596,494,737,2021-07-28,Low,0,0,0,0,20359752.41,276,2470265.6372,25,61756640.93,605677.53,4946153.25,1485216.204908591,0,1,0,0,4,3,46,Infrequent Users
181,Thet Kyaw,Other,1958-03-04,67,Widowed,Diploma,Driver,1902211.11,Taunggyi,2020-04-13,thet.kyaw@gmail.com,959446428596,495,762,2024-04-06,Low,0,0,0,0,20359752.41,276,2470265.6372,25,61756640.93,605677.53,4946153.25,1485216.204908591,0,1,0,0,4,3,46,Infrequent Users
181,Thet Kyaw,Other,1958-03-04,67,Widowed,Diploma,Driver,1902211.11,Taunggyi,2020-04-13,thet.kyaw@gmail.com,959446428596,496,711,2020-06-16,Low,0,0,0,0,20359752.41,276,2470265.6372,25,61756640.93,605677.53,4946153.25,1485216.204908591,0,1,0,0,4,3,46,Infrequent Users
181,Thet Kyaw,Other,1958-03-04,67,Widowed,Diploma,Driver,1902211.11,Taunggyi,2020-04-13,thet.kyaw@gmail.com,959446428596,497,778,2020-07-17,Low,0,0,0,0,20359752.41,276,2470265.6372,25,61756640.93,605677.53,4946153.25,1485216.204908591,0,1,0,0,4,3,46,Infrequent Users
182,May Myint,Female,2004-04-02,21,Single,Primary,Government Employee,1039826.52,Sittwe,2021-04-04,may.myint@gmail.com,959841328932,498,365,2022-02-26,High,1,0,0,0,79854828.99000001,277,2384722.384375,16,38155558.15,546137.35,4379878.33,1466915.1989190453,1,0,1,0,2,2,47,Young Borrowers
182,May Myint,Female,2004-04-02,21,Single,Primary,Government Employee,1039826.52,Sittwe,2021-04-04,may.myint@gmail.com,959841328932,498,365,2022-02-26,High,1,0,0,0,79854828.99000001,278,2199796.6476470586,17,37396543.01,346568.54,4054059.6,1433681.6635438264,1,0,1,0,2,2,47,Young Borrowers
182,May Myint,Female,2004-04-02,21,Single,Primary,Government Employee,1039826.52,Sittwe,2021-04-04,may.myint@gmail.com,959841328932,499,336,2021-08-21,High,1,0,0,0,79854828.99000001,277,2384722.384375,16,38155558.15,546137.35,4379878.33,1466915.1989190453,1,0,1,0,2,2,47,Young Borrowers
182,May Myint,Female,2004-04-02,21,Single,Primary,Government Employee,1039826.52,Sittwe,2021-04-04,may.myint@gmail.com,959841328932,499,336,2021-08-21,High,1,0,0,0,79854828.99000001,278,2199796.6476470586,17,37396543.01,346568.54,4054059.6,1433681.6635438264,1,0,1,0,2,2,47,Young Borrowers
182,May Myint,Female,2004-04-02,21,Single,Primary,Government Employee,1039826.52,Sittwe,2021-04-04,may.myint@gmail.com,959841328932,500,350,2022-12-08,High,1,0,0,0,79854828.99000001,277,2384722.384375,16,38155558.15,546137.35,4379878.33,1466915.1989190453,1,0,1,0,2,2,47,Young Borrowers
182,May Myint,Female,2004-04-02,21,Single,Primary,Government Employee,1039826.52,Sittwe,2021-04-04,may.myint@gmail.com,959841328932,500,350,2022-12-08,High,1,0,0,0,79854828.99000001,278,2199796.6476470586,17,37396543.01,346568.54,4054059.6,1433681.6635438264,1,0,1,0,2,2,47,Young Borrowers
182,May Myint,Female,2004-04-02,21,Single,Primary,Government Employee,1039826.52,Sittwe,2021-04-04,may.myint@gmail.com,959841328932,501,336,2025-01-04,High,1,0,0,0,79854828.99000001,277,2384722.384375,16,38155558.15,546137.35,4379878.33,1466915.1989190453,1,0,1,0,2,2,47,Young Borrowers
182,May Myint,Female,2004-04-02,21,Single,Primary,Government Employee,1039826.52,Sittwe,2021-04-04,may.myint@gmail.com,959841328932,501,336,2025-01-04,High,1,0,0,0,79854828.99000001,278,2199796.6476470586,17,37396543.01,346568.54,4054059.6,1433681.6635438264,1,0,1,0,2,2,47,Young Borrowers
